primary_photo/href,last_update_date,source/plan_id,source/agents/0/office_name,source/agents/1/office_name,source/spec_id,source/type,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,permalink,status,list_date,open_houses,description/year_built,description/baths_3qtr,description/sold_date,description/sold_price,description/baths_full,description/name,description/baths_half,description/lot_sqft,description/sqft,description/baths,description/sub_type,description/baths_1qtr,description/garage,description/stories,description/beds,description/type,branding/0/name,branding/0/photo,branding/0/type,list_price,lead_attributes/show_contact_an_agent,property_id,photos/0/tags/0/label,photos/0/tags/0/probability,photos/0/tags/1/label,photos/0/tags/1/probability,photos/0/tags/2/label,photos/0/tags/2/probability,photos/0/href,flags/is_new_construction,flags/is_for_rent,flags/is_subdivision,flags/is_contingent,flags/is_price_reduced,flags/is_pending,flags/is_foreclosure,flags/is_plan,flags/is_coming_soon,flags/is_new_listing,community,products/brand_name,virtual_tours,other_listings/rdc/0/listing_id,other_listings/rdc/0/listing_key,other_listings/rdc/0/status,other_listings/rdc/0/primary,other_listings/rdc/1/listing_id,other_listings/rdc/1/listing_key,other_listings/rdc/1/status,other_listings/rdc/1/primary,listing_id,price_reduced_amount,location/address/postal_code,location/address/state,location/address/coordinate/lon,location/address/coordinate/lat,location/address/city,location/address/state_code,location/address/line,location/street_view_url,location/county/fips_code,location/county/name,matterport,tags/9,virtual_tours/0/type,virtual_tours/0/href,location/address/coordinate,location/county,other_listings/rdc/2/listing_id,other_listings/rdc/2/listing_key,other_listings/rdc/2/status,other_listings/rdc/2/primary,other_listings/rdc/3/listing_id,other_listings/rdc/3/listing_key,other_listings/rdc/3/status,other_listings/rdc/3/primary,other_listings/rdc/4/listing_id,other_listings/rdc/4/listing_key,other_listings/rdc/4/status,other_listings/rdc/4/primary,other_listings/rdc/5/listing_id,other_listings/rdc/5/listing_key,other_listings/rdc/5/status,other_listings/rdc/5/primary,other_listings/rdc/6/listing_id,other_listings/rdc/6/listing_key,other_listings/rdc/6/status,other_listings/rdc/6/primary,other_listings/rdc/7/listing_id,other_listings/rdc/7/listing_key,other_listings/rdc/7/status,other_listings/rdc/7/primary,tags/10,tags/11,other_listings/rdc/8/listing_id,other_listings/rdc/8/listing_key,other_listings/rdc/8/status,other_listings/rdc/8/primary,other_listings/rdc/9/listing_id,other_listings/rdc/9/listing_key,other_listings/rdc/9/status,other_listings/rdc/9/primary,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,photos/0/tags,tags/26,primary_photo,photos,tags/27,tags/28,tags/29,tags/30,tags/31,tags/32
https://ap.rdcpix.com/9c516a75250b11b7149de93a10f8e4e2l-m1910968637s-w1024_h768.jpg,2021-06-19T00:02:46Z,,,,,mls,central_air,central_heat,community_outdoor_space,den_or_office,dining_room,energy_efficient,family_room,fireplace,furnished,151-New-Granville-Rd_Wilmington_DE_19808_M57332-68139,sold,2021-05-06T04:31:59Z,,1992,,2021-06-18,500000,2,,1,11761,2825,3,,,2,2,4,single_family,Long & Foster Greenville,,Office,500000,true,5733268139,garage,0.99182934,road_view,0.0073679085,yard,0.00076025486,https://ap.rdcpix.com/9c516a75250b11b7149de93a10f8e4e2l-m1910968637s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928966337,,sold,,,,,,2928966337,,19808,Delaware,-75.703316,39.744164,Wilmington,DE,151 New Granville Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=151%20New%20Granville%20Rd%2C%20Wilmington%2C%20DE%2019808&size=640x480&source=outdoor&signature=KeIu6b2jLcTMTDd3cN8_0pSG8gg=,10003,New Castle,false,laundry_room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,basement,two_or_more_stories,,,,,,,,,garage_1_or_more,garage_2_or_more,modern_kitchen,open_kitchen,ensuite,shopping,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/fe117bef35b987369db9c537bd0f6a5dl-m10954638s-w1024_h768.jpg,2021-06-18T17:14:57Z,,Compass,,,mls,central_air,community_outdoor_space,dining_room,fireplace,forced_air,hardwood_floors,basement,two_or_more_stories,updated_kitchen,1817-W-2nd-St_Wilmington_DE_19805_M59664-58811,sold,2021-04-01T14:56:44Z,,1900,,2021-06-18,80000,1,,,2178,1100,1,townhouse,,,2,3,townhomes,Compass,,Office,85000,true,5966458811,road_view,0.9985996,porch,0.0011082225,unknown,0.00013590501,https://ap.rdcpix.com/fe117bef35b987369db9c537bd0f6a5dl-m10954638s-w1024_h768.jpg,,,,,false,,,,,false,,basic_opt_in,,2927597549,,sold,,2926915743,,off_market,,2927597549,15000,19805,Delaware,-75.572174,39.74711,Wilmington,DE,1817 W 2nd St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1817%20W%202nd%20St%2C%20Wilmington%2C%20DE%2019805&size=640x480&source=outdoor&signature=1qJ0Spqa-qH1eCPISgJHFJE_dVw=,10003,New Castle,false,big_yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,front_porch,shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/cbed37240d02a0df5e520160061bca21l-m3844485168s-w1024_h768.jpg,2021-06-18T11:56:10Z,,,,,mls,central_air,community_outdoor_space,den_or_office,family_room,forced_air,hardwood_floors,basement,two_or_more_stories,garage_1_or_more,18-Wood-Rd_Wilmington_DE_19806_M64711-88736,sold,2021-03-11T05:19:47Z,,1979,,2021-06-18,630000,2,,1,19602,2625,3,,,2,2,3,single_family,Concord Realty Group,,Office,635000,true,6471188736,yard,0.9478603,house_view,0.02887635,road_view,0.013362702,https://ap.rdcpix.com/cbed37240d02a0df5e520160061bca21l-m3844485168s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2926871309,,sold,,2914867995,,off_market,,2926871309,,19806,Delaware,-75.561424,39.766415,Wilmington,DE,18 Wood Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=18%20Wood%20Rd%2C%20Wilmington%2C%20DE%2019806&size=640x480&source=outdoor&signature=4pOWLAkvssw_7qXmsP1bG6IY20M=,10003,New Castle,false,garage_2_or_more,,,,,644937498,,off_market,,604765954,,off_market,,601512586,,off_market,,593066978,,off_market,,588156262,,off_market,,547971814,,sold,,master_bedroom,first_floor_master_bedroom,,,,,,,,,master_suite,groundscare,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/356821290e47b781fa2153e3138e329fl-m3223899448s-w1024_h768.jpg,2021-06-21T12:29:43Z,,,,,mls,basement,two_or_more_stories,rental_property,,,,,,,1403-W-2nd-St_Wilmington_DE_19805_M67798-77059,sold,2021-05-25T12:49:45Z,,1900,,2021-06-18,45000,2,,,,1925,2,,,,3,5,single_family,Re/Max Affiliates N.E.,,Office,67500,true,6779877059,road_view,0.58227247,porch,0.41036278,porch_yard,0.0053773182,https://ap.rdcpix.com/356821290e47b781fa2153e3138e329fl-m3223899448s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2929519030,,sold,,,,,,2929519030,,19805,Delaware,-75.567406,39.745087,Wilmington,DE,1403 W 2nd St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1403%20W%202nd%20St%2C%20Wilmington%2C%20DE%2019805&size=640x480&source=outdoor&signature=Sa3qXV1DHbXWaUA_LSKq3qhm8S0=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/2070748f1a79ad2f07d0d80b70cc26e9l-m3708478933s-w1024_h768.jpg,2021-06-23T12:05:30Z,,,,,mls,central_air,community_outdoor_space,dining_room,energy_efficient,family_room,fireplace,hardwood_floors,laundry_room,spa_or_hot_tub,216-Duncan-Ave_Wilmington_DE_19803_M65816-72809,sold,2021-04-09T04:22:21Z,,1950,,2021-06-18,372500,2,,,7841,1950,2,,,,2,4,single_family,Newark Center,,Office,359900,true,6581672809,porch,0.99944586,porch_yard,0.0005281675,road_view,0.000023540793,https://ap.rdcpix.com/2070748f1a79ad2f07d0d80b70cc26e9l-m3708478933s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2927940268,,sold,,2631493713,,sold,,2927940268,,19803,Delaware,-75.5418,39.802345,Wilmington,DE,216 Duncan Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=216%20Duncan%20Ave%2C%20Wilmington%2C%20DE%2019803&size=640x480&source=outdoor&signature=BcOPvzrYBlWUKcV8ZGVZKSth008=,10003,New Castle,false,basement,,http://www.vht.com/434153488/IDXS,,,548564342,,sold,,,,,,,,,,,,,,,,,,,,,,two_or_more_stories,modern_kitchen,,,,,,,,,large_kitchen,fenced_yard,big_bathroom,efficient,farm,ranch,new_roof,shopping,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/55cedb7a4592cc194e3ab5e0c17b8751l-m1026570609s-w1024_h768.jpg,2021-06-21T08:37:55Z,,"Simple Choice Realty, Inc.",,,mls,central_air,central_heat,community_outdoor_space,corner_lot,den_or_office,dining_room,disability_features,dishwasher,forced_air,1702-UNIT-N-Park-Dr-Unit-21_Wilmington_DE_19806_M91974-94030,sold,2021-03-25T15:23:33Z,,2008,,2021-06-18,790000,3,,1,,3200,4,condo,,2,7,3,condos,"Simple Choice Realty, INC",,Office,999999,true,9197494030,house_view,0.85885805,road_view,0.13783492,unknown,0.003144331,https://ap.rdcpix.com/55cedb7a4592cc194e3ab5e0c17b8751l-m1026570609s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2927355276,,sold,,,,,,2927355276,,19806,Delaware,-75.55688,39.762337,Wilmington,DE,1702-UNIT N Park Dr Unit 21,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1702-UNIT%20N%20Park%20Dr%20Unit%2021%2C%20Wilmington%2C%20DE%2019806&size=640x480&source=outdoor&signature=-86lrpO8wyQn4KuiuAhP6NlDz48=,10003,New Castle,false,hardwood_floors,,https://www.dropbox.com/s/1f20a5sgpe7p140/videoplayback_1.mpeg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,recreation_facilities,spa_or_hot_tub,,,,,,,,,view,washer_dryer,water_view,community_swimming_pool,two_or_more_stories,garage_1_or_more,garage_2_or_more,gourmet_kitchen,master_suite,furniture,elevator,views,,,,,,,,,,,,
,2021-06-22T23:58:24Z,,,,,mls,central_air,community_outdoor_space,den_or_office,energy_efficient,fireplace,forced_air,hardwood_floors,laundry_room,view,2600-Silverside-Rd_Wilmington_DE_19810_M61857-48064,sold,2021-04-24T02:14:54Z,,1958,,2021-06-18,320000,2,,1,25700,1225,2,,,2,1,3,single_family,EXP Realty,,Office,329900,true,6185748064,,,,,,,,,,,,,,,,,false,,basic_opt_in,,2928553319,,sold,,640894978,,sold,,2928553319,,19810,Delaware,-75.51713,39.808826,Wilmington,DE,2600 Silverside Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2600%20Silverside%20Rd%2C%20Wilmington%2C%20DE%2019810&size=640x480&source=outdoor&signature=qUv7FYCxGaWCwUdfNI5Y21hxKRs=,10003,New Castle,false,single_story,,,,,632446786,,sold,,,,,,,,,,,,,,,,,,,,,,garage_1_or_more,garage_2_or_more,,,,,,,,,big_yard,fenced_yard,farm,ranch,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/5c506d355c0b94f3320faddfae24db0cl-m1394614336s-w1024_h768.jpg,2021-06-19T03:23:11Z,,Compass,,,mls,central_air,community_clubhouse,community_elevator,community_outdoor_space,community_security_features,den_or_office,dining_room,disability_features,dishwasher,1706-N-Park-Dr-Apt-8_Wilmington_DE_19806_M95731-79159,sold,2021-05-03T20:19:47Z,,1987,,2021-06-17,600000,3,,,,2805,3,condo,,,3,3,condos,Compass,,Office,565000,true,9573179159,house_view,0.9993734,road_view,0.00025848058,unknown,0.00019838306,https://ap.rdcpix.com/5c506d355c0b94f3320faddfae24db0cl-m1394614336s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928868108,,sold,,,,,,2928868108,,19806,Delaware,-75.55662,39.763367,Wilmington,DE,1706 N Park Dr Apt 8,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1706%20N%20Park%20Dr%20Apt%208%2C%20Wilmington%2C%20DE%2019806&size=640x480&source=outdoor&signature=HCe9Ps8Iw5aEVuO4pvNQNzStYec=,10003,New Castle,false,energy_efficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forced_air,hardwood_floors,,,,,,,,,recreation_facilities,view,washer_dryer,community_swimming_pool,two_or_more_stories,garage_1_or_more,waterfront,high_ceiling,open_floor_plan,floor_plan,guest_parking,master_suite,gated_community,views,,security,,,,,,,,
https://ap.rdcpix.com/e33924e080bb3840253ada123742d1b2l-m1251139735s-w1024_h768.jpg,2021-06-17T11:52:43Z,,,,,mls,central_air,community_outdoor_space,corner_lot,den_or_office,dining_room,dishwasher,family_room,fireplace,forced_air,2202-Pennington-Dr_Wilmington_DE_19810_M51310-10093,sold,2021-03-20T04:19:22Z,,1964,,2021-06-17,530000,2,,1,25700,2625,3,,,2,2,4,single_family,Brandywine Center,,Office,495000,true,5131010093,yard,0.9994597,porch_yard,0.000497792,house_view,0.000026097014,https://ap.rdcpix.com/e33924e080bb3840253ada123742d1b2l-m1251139735s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2927205939,,sold,,,,,,2927205939,,19810,Delaware,-75.510025,39.82054,Wilmington,DE,2202 Pennington Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2202%20Pennington%20Dr%2C%20Wilmington%2C%20DE%2019810&size=640x480&source=outdoor&signature=imChLiiVH-j6JLKI-nqN4dG66cw=,10003,New Castle,true,hardwood_floors,,https://vhmedia.seehouse.at/1795830?idx=1,,,,,,,,,,,,,,,,,,,,,,,,,,,basement,two_or_more_stories,,,,,,,,,garage_1_or_more,garage_2_or_more,updated_kitchen,front_porch,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/e6797de7b0e5cf794a7e521125d54978l-m1488856142s-w1024_h768.jpg,2021-06-18T15:57:03Z,,,,,mls,community_outdoor_space,hardwood_floors,two_or_more_stories,big_yard,big_lot,,,,,1402-Bartleson-Rd_Wilmington_DE_19805_M66037-60140,sold,2021-04-29T14:15:27Z,,1950,,2021-06-17,240000,2,,,13068,1500,2,,,,2,4,single_family,INTEGRITY REAL ESTATE,,Office,225000,true,6603760140,yard,0.99264467,house_view,0.0032886516,farm_land,0.0017695499,https://ap.rdcpix.com/e6797de7b0e5cf794a7e521125d54978l-m1488856142s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928709842,,sold,,,,,,2928709842,,19805,Delaware,-75.60295,39.746895,Wilmington,DE,1402 Bartleson Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1402%20Bartleson%20Rd%2C%20Wilmington%2C%20DE%2019805&size=640x480&source=outdoor&signature=yEXZLuncGSJMAoSbdb5CiE1IrO4=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/54ef11ba21292cf40c7dcc79b1ac9261l-m3560999707s-w1024_h768.jpg,2021-06-17T11:49:36Z,,,,,mls,central_air,dining_room,dishwasher,fireplace,forced_air,hardwood_floors,washer_dryer,basement,two_or_more_stories,3320-Morningside-Dr_Wilmington_DE_19810_M69670-77186,sold,2021-04-10T04:19:54Z,,1963,,2021-06-17,475000,2,,1,12197,2150,3,,,2,2,4,single_family,Long & Foster Greenville,,Office,435000,true,6967077186,yard,0.9929386,porch_yard,0.006616977,garage,0.00033146024,https://ap.rdcpix.com/54ef11ba21292cf40c7dcc79b1ac9261l-m3560999707s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2927989677,,sold,,640859602,,sold,,2927989677,,19810,Delaware,-75.53578,39.82123,Wilmington,DE,3320 Morningside Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3320%20Morningside%20Dr%2C%20Wilmington%2C%20DE%2019810&size=640x480&source=outdoor&signature=6lbotfij6hCp5hEObn8jrQaWXOg=,10003,New Castle,false,garage_1_or_more,,,,,627584538,,sold,,,,,,,,,,,,,,,,,,,,,,garage_2_or_more,fenced_yard,,,,,,,,,park,shopping,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/2542101750345d601ee47dc5d6fa9ac9l-m555251970s-w1024_h768.jpg,2021-06-17T17:28:47Z,,,,,mls,central_air,community_outdoor_space,dishwasher,energy_efficient,fireplace,washer_dryer,basement,single_story,garage_1_or_more,125-Nevada-Ave_Wilmington_DE_19803_M59560-40794,sold,2021-03-29T20:50:24Z,,1959,,2021-06-17,455000,2,,1,21344,3343,3,,,2,1,3,single_family,Re/Max Associates-Wilmington,,Office,460000,true,5956040794,yard,0.9035525,house_view,0.053854983,porch_yard,0.04173946,https://ap.rdcpix.com/2542101750345d601ee47dc5d6fa9ac9l-m555251970s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2927498136,,sold,,,,,,2927498136,,19803,Delaware,-75.523796,39.78477,Wilmington,DE,125 Nevada Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=125%20Nevada%20Ave%2C%20Wilmington%2C%20DE%2019803&size=640x480&source=outdoor&signature=iNVbUpcgn1fet23iL-80vVmqnSk=,10003,New Castle,false,garage_2_or_more,,https://www.corelistingmachine.com/home2/UMQK6L,,,,,,,,,,,,,,,,,,,,,,,,,,,farm,ranch,,,,,,,,,new_roof,groundscare,shopping,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/fa5dbce4049fba07a608eec912274ef8l-m3829717121s-w1024_h768.jpg,2021-06-17T14:53:48Z,,,,,mls,central_air,dishwasher,fireplace,forced_air,hardwood_floors,new_construction,community_outdoor_space,basement,two_or_more_stories,1412-Mount-Salem-Ln_Wilmington_DE_19806_M99970-97168,sold,2019-11-12T18:11:10Z,,2020,,2021-06-17,1080947,3,,1,10890,2484,4,,,2,2,3,single_family,Long & Foster Greenville,,Office,1028000,true,9997097168,house_view,0.6360829,floor_plan,0.19525558,farm_land,0.13436985,https://ap.rdcpix.com/fa5dbce4049fba07a608eec912274ef8l-m3829717121s-w1024_h768.jpg,true,,,,,,,,,false,,essentials,,2796130031,,sold,,,,,,2796130031,,19806,Delaware,-75.57687,39.76169,Wilmington,DE,1412 Mount Salem Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1412%20Mount%20Salem%20Ln%2C%20Wilmington%2C%20DE%2019806&size=640x480&source=outdoor&signature=MwaorciTLE2UiJAK7LEYTDaWBak=,10003,New Castle,false,garage_1_or_more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garage_2_or_more,vaulted_ceiling,,,,,,,,,open_floor_plan,floor_plan,groundscare,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/681d2da13eb95da98204370e0ff538a6l-m3310265661s-w1024_h768.jpg,2021-06-17T13:52:36Z,,,,,mls,community_outdoor_space,dining_room,energy_efficient,hardwood_floors,view,basement,two_or_more_stories,exposed_brick,front_porch,832-S-Broom-St_Wilmington_DE_19805_M51413-49054,sold,2021-05-01T04:35:57Z,,1907,,2021-06-17,170000,1,,1,1742,1600,2,,,,2,4,single_family,Brandywine Center,,Office,180000,true,5141349054,house_view,0.50828516,porch,0.38908964,road_view,0.10202299,https://ap.rdcpix.com/681d2da13eb95da98204370e0ff538a6l-m3310265661s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928805264,,sold,,504779434,,off_market,,2928805264,,19805,Delaware,-75.571335,39.73771,Wilmington,DE,832 S Broom St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=832%20S%20Broom%20St%2C%20Wilmington%2C%20DE%2019805&size=640x480&source=outdoor&signature=51wi6kKqsDJRiZzY4YBnEhJTCIY=,10003,New Castle,false,rental_property,,http://www.vht.com/434160053/IDXS,,,503264170,,off_market,,,,,,,,,,,,,,,,,,,,,,views,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/b0fbbcd0099767dc821dae943cfe2597l-m2122919401s-w1024_h768.jpg,2021-06-17T14:43:38Z,,,,,mls,central_air,forced_air,recreation_facilities,basement,two_or_more_stories,,,,,230-N-Monroe-St_Wilmington_DE_19801_M50311-24069,sold,2021-05-29T15:04:09Z,,1971,,2021-06-17,70000,1,,1,1742,1325,2,townhouse,,,2,3,townhomes,RE/MAX Associates-Suburban,,Office,70000,true,5031124069,porch_yard,0.8980064,yard,0.0955104,house_view,0.0029602489,https://ap.rdcpix.com/b0fbbcd0099767dc821dae943cfe2597l-m2122919401s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2929924469,,sold,,,,,,2929924469,,19801,Delaware,-75.55892,39.74221,Wilmington,DE,230 N Monroe St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=230%20N%20Monroe%20St%2C%20Wilmington%2C%20DE%2019801&size=640x480&source=outdoor&signature=PLWcxso-AI-CxSIBsvcmnWdwlMI=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/c79e08caff7e5514183f96bfe82eb8e5l-m2794741242s-w1024_h768.jpg,2021-06-17T09:12:39Z,,Patterson-Schwartz-Brandywine,,,mls,carport,central_air,community_outdoor_space,dining_room,energy_efficient,fireplace,forced_air,recreation_facilities,community_swimming_pool,1307-Grinnell-Rd_Wilmington_DE_19803_M55593-72503,sold,2021-05-06T14:16:26Z,,1956,,2021-06-16,319500,2,,,12197,1625,2,,,,1,3,single_family,Brandywine Center,,Office,327500,true,5559372503,house_view,0.99999845,garage,0.0000012713207,unknown,1.3932312e-7,https://ap.rdcpix.com/c79e08caff7e5514183f96bfe82eb8e5l-m2794741242s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928976258,,sold,,500489830,,sold,,2928976258,,19803,Delaware,-75.49813,39.79661,Wilmington,DE,1307 Grinnell Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1307%20Grinnell%20Rd%2C%20Wilmington%2C%20DE%2019803&size=640x480&source=outdoor&signature=0IdjHPZpNOpE8CI_zNVMo21ZTCs=,10003,New Castle,false,basement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single_story,updated_kitchen,,,,,,,,,vaulted_ceiling,master_bedroom,front_porch,shopping,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/337a7222c8703c2790852f1058ab9783l-m1563374525s-w1024_h768.jpg,2021-06-16T17:10:07Z,,,,,mls,central_air,community_outdoor_space,dining_room,dishwasher,family_room,hardwood_floors,washer_dryer,basement,two_or_more_stories,2449-Owen-Dr_Wilmington_DE_19808_M59680-68095,sold,2021-05-11T03:28:58Z,,1956,,2021-06-16,299000,1,,1,8276,1997,2,,,1,3,3,single_family,Re/Max Associates-Wilmington,,Office,289900,true,5968068095,garage,0.9957438,yard,0.0036212609,porch_yard,0.00047648762,https://ap.rdcpix.com/337a7222c8703c2790852f1058ab9783l-m1563374525s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2929142950,,sold,,527299474,,off_market,,2929142950,,19808,Delaware,-75.65498,39.733654,Wilmington,DE,2449 Owen Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2449%20Owen%20Dr%2C%20Wilmington%2C%20DE%2019808&size=640x480&source=outdoor&signature=0BIhE99Q5S4pgjMvvw_dJOUPG4M=,10003,New Castle,false,garage_1_or_more,,https://www.corelistingmachine.com/home2/RE2WH9,,,518363818,,off_market,,547468318,,off_market,,,,,,,,,,,,,,,,,,updated_kitchen,big_yard,,,,,,,,,fenced_yard,shopping,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/60a1369b210e10fcfba25487b2d7d44fl-m9027308s-w1024_h768.jpg,2021-06-16T13:20:51Z,,,,,mls,central_air,community_golf,community_outdoor_space,community_security_features,den_or_office,dining_room,fireplace,forced_air,golf_course_lot_or_frontage,1403-Rockland-Rd_Wilmington_DE_19803_M55593-33464,sold,2021-04-23T23:04:19Z,,1998,,2021-06-16,1150000,7,,1,24829,6700,7,,,3,2,6,single_family,Re/Max Associates-Wilmington,,Office,1150000,true,5559333464,yard,0.9791342,house_view,0.018837878,porch_yard,0.0019072326,https://ap.rdcpix.com/60a1369b210e10fcfba25487b2d7d44fl-m9027308s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928548278,,sold,,2928059638,,off_market,,2928548278,,19803,Delaware,-75.56043,39.785774,Wilmington,DE,1403 Rockland Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1403%20Rockland%20Rd%2C%20Wilmington%2C%20DE%2019803&size=640x480&source=outdoor&signature=vAjzkvVYEJSk0w12Rzp6hf89PeI=,10003,New Castle,false,hardwood_floors,,https://www.corelistingmachine.com/home2/UYTSJP,,,,,,,,,,,,,,,,,,,,,,,,,,,recreation_facilities,view,,,,,,,,,water_view,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,garage_3_or_more,gourmet_kitchen,vaulted_ceiling,rental_property,ensuite,clubhouse,golf_course,trails,groundscare,,shopping,,,,,,,,
https://ap.rdcpix.com/dd235f0bfcbc517d32a08084f9eadda0l-m2414341859s-w1024_h768.jpg,2021-06-16T12:52:19Z,,Patterson-Schwartz-Hockessin,Patterson-Schwartz-Hockessin,,mls,central_air,community_outdoor_space,fireplace,forced_air,basement,single_story,garage_1_or_more,farm,ranch,2303-Carl-Rd_Wilmington_DE_19808_M67912-48246,sold,2021-04-05T18:57:06Z,,1965,,2021-06-16,305000,1,,1,9148,1600,2,,,1,1,3,single_family,Hockessin Center,,Office,305000,true,6791248246,yard,0.95913106,house_view,0.02837393,farm_land,0.008017803,https://ap.rdcpix.com/dd235f0bfcbc517d32a08084f9eadda0l-m2414341859s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2927791496,,sold,,547952550,,sold,,2927791496,,19808,Delaware,-75.67571,39.72014,Wilmington,DE,2303 Carl Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2303%20Carl%20Rd%2C%20Wilmington%2C%20DE%2019808&size=640x480&source=outdoor&signature=4a6Wi5DQuoExu8M1yMxaz9MWv1k=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
