primary_photo/href,last_update_date,source/plan_id,source/agents/0/office_name,source/agents/1/office_name,source/spec_id,source/type,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,permalink,status,list_date,open_houses,description/year_built,description/baths_3qtr,description/sold_date,description/sold_price,description/baths_full,description/name,description/baths_half,description/lot_sqft,description/sqft,description/baths,description/sub_type,description/baths_1qtr,description/garage,description/stories,description/beds,description/type,branding/0/name,branding/0/photo,branding/0/type,list_price,lead_attributes/show_contact_an_agent,property_id,photos/0/tags/0/label,photos/0/tags/0/probability,photos/0/tags/1/label,photos/0/tags/1/probability,photos/0/tags/2/label,photos/0/tags/2/probability,photos/0/href,photos/1/tags/0/label,photos/1/tags/0/probability,photos/1/tags/1/label,photos/1/tags/1/probability,photos/1/tags/2/label,photos/1/tags/2/probability,photos/1/href,photos/2/tags/0/label,photos/2/tags/0/probability,photos/2/tags/1/label,photos/2/tags/1/probability,photos/2/tags/2/label,photos/2/tags/2/probability,photos/2/href,photos/3/tags/0/label,photos/3/tags/0/probability,photos/3/tags/1/label,photos/3/tags/1/probability,photos/3/tags/2/label,photos/3/tags/2/probability,photos/3/href,photos/4/tags/0/label,photos/4/tags/0/probability,photos/4/tags/1/label,photos/4/tags/1/probability,photos/4/tags/2/label,photos/4/tags/2/probability,photos/4/href,flags/is_new_construction,flags/is_for_rent,flags/is_subdivision,flags/is_contingent,flags/is_price_reduced,flags/is_pending,flags/is_foreclosure,flags/is_plan,flags/is_coming_soon,flags/is_new_listing,community,products/brand_name,virtual_tours/0/type,virtual_tours/0/href,other_listings/rdc/0/listing_id,other_listings/rdc/0/listing_key,other_listings/rdc/0/status,other_listings/rdc/0/primary,other_listings/rdc/1/listing_id,other_listings/rdc/1/listing_key,other_listings/rdc/1/status,other_listings/rdc/1/primary,other_listings/rdc/2/listing_id,other_listings/rdc/2/listing_key,other_listings/rdc/2/status,other_listings/rdc/2/primary,listing_id,price_reduced_amount,location/address/postal_code,location/address/state,location/address/coordinate/lon,location/address/coordinate/lat,location/address/city,location/address/state_code,location/address/line,location/street_view_url,location/county/fips_code,location/county/name,matterport,virtual_tours,tags/12,tags/13,tags/14,tags/15,tags/16,other_listings/rdc/3/listing_id,other_listings/rdc/3/listing_key,other_listings/rdc/3/status,other_listings/rdc/3/primary,other_listings/rdc/4/listing_id,other_listings/rdc/4/listing_key,other_listings/rdc/4/status,other_listings/rdc/4/primary,other_listings/rdc/5/listing_id,other_listings/rdc/5/listing_key,other_listings/rdc/5/status,other_listings/rdc/5/primary,other_listings/rdc/6/listing_id,other_listings/rdc/6/listing_key,other_listings/rdc/6/status,other_listings/rdc/6/primary,tags/17,other_listings/rdc/7/listing_id,other_listings/rdc/7/listing_key,other_listings/rdc/7/status,other_listings/rdc/7/primary,other_listings/rdc/8/listing_id,other_listings/rdc/8/listing_key,other_listings/rdc/8/status,other_listings/rdc/8/primary,other_listings/rdc/9/listing_id,other_listings/rdc/9/listing_key,other_listings/rdc/9/status,other_listings/rdc/9/primary,other_listings/rdc/10/listing_id,other_listings/rdc/10/listing_key,other_listings/rdc/10/status,other_listings/rdc/10/primary,source/agents/2/office_name,source/agents/3/office_name,tags/18,tags/19,tags/20,tags/21,primary_photo,photos,tags/22,tags/23,photos/0/tags,tags/24,tags/25,tags/26,tags/27,other_listings/rdc/11/listing_id,other_listings/rdc/11/listing_key,other_listings/rdc/11/status,other_listings/rdc/11/primary,other_listings/rdc/12/listing_id,other_listings/rdc/12/listing_key,other_listings/rdc/12/status,other_listings/rdc/12/primary,location/address/coordinate,photos/1/tags,photos/2/tags,photos/3/tags,photos/4/tags,other_listings/rdc/13/listing_id,other_listings/rdc/13/listing_key,other_listings/rdc/13/status,other_listings/rdc/13/primary,other_listings/rdc/14/listing_id,other_listings/rdc/14/listing_key,other_listings/rdc/14/status,other_listings/rdc/14/primary,other_listings/rdc/15/listing_id,other_listings/rdc/15/listing_key,other_listings/rdc/15/status,other_listings/rdc/15/primary,tags,products
https://ap.rdcpix.com/985044a0a6e1447b0bebc7be977cc588l-m2710575237s-w1024_h768.jpg,2021-06-07T12:31:52Z,,Friedrich Realty,,,mls,central_air,community_outdoor_space,family_room,forced_air,hardwood_floors,basement,garage_1_or_more,,,,,,1717-Meadowlane-Ave_Ames_IA_50010_M70584-95947,sold,2021-04-17T12:27:42Z,,1958,,2021-06-04,220000,1,,2,9583,1218,3,,,1,,4,single_family,Friedrich Realty,,Office,220000,true,7058495947,porch_yard,0.9800791,garage,0.010470175,porch,0.0061440286,https://ap.rdcpix.com/985044a0a6e1447b0bebc7be977cc588l-m2710575237s-w1024_h768.jpg,bedroom,0.47703597,unknown,0.39099005,garage,0.07230674,https://ap.rdcpix.com/985044a0a6e1447b0bebc7be977cc588l-m4135414402s-w1024_h768.jpg,bedroom,0.99802977,unknown,0.0019595805,living_room,0.0000035776416,https://ap.rdcpix.com/985044a0a6e1447b0bebc7be977cc588l-m3289155346s-w1024_h768.jpg,bathroom,0.64897764,unknown,0.24993464,kitchen,0.042007923,https://ap.rdcpix.com/985044a0a6e1447b0bebc7be977cc588l-m3821469941s-w1024_h768.jpg,bathroom,0.9980008,laundry_room,0.0018887374,unknown,0.00010303771,https://ap.rdcpix.com/985044a0a6e1447b0bebc7be977cc588l-m279911874s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,,2928270220,,sold,,2927472854,,sold,,,,,,2928270220,,50010,Iowa,-93.6048,42.039883,Ames,IA,1717 Meadowlane Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1717%20Meadowlane%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=cjZJejNr9zuYmUkxs4OAeooSZ7o=,19169,Story,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/e72ceb2f89ded38142fcdd6f320f4d02l-m3118037703s-w1024_h768.jpg,2021-06-17T15:35:23Z,,,,,mls,central_air,corner_lot,family_room,forced_air,hardwood_floors,basement,garage_1_or_more,farm,ranch,,,,316-16th-St_Ames_IA_50010_M81061-55103,sold,2021-04-22T20:45:56Z,,1958,,2021-06-04,171500,1,,,5663,792,1,,,1,,2,single_family,Re/Max Rec,,Office,171500,true,8106155103,house_view,0.9986727,yard,0.0012732791,porch_yard,0.000023520566,https://ap.rdcpix.com/e72ceb2f89ded38142fcdd6f320f4d02l-m3118037703s-w1024_h768.jpg,house_view,0.9977381,yard,0.0022446036,unknown,0.0000111821455,https://ap.rdcpix.com/e72ceb2f89ded38142fcdd6f320f4d02l-m115477763s-w1024_h768.jpg,bedroom,0.9562021,unknown,0.040096167,living_room,0.0036687562,https://ap.rdcpix.com/e72ceb2f89ded38142fcdd6f320f4d02l-m2791157362s-w1024_h768.jpg,bedroom,0.58805686,unknown,0.26140136,living_room,0.14821729,https://ap.rdcpix.com/e72ceb2f89ded38142fcdd6f320f4d02l-m1828061535s-w1024_h768.jpg,kitchen,0.99771166,laundry_room,0.0019491165,yard,0.00022590662,https://ap.rdcpix.com/e72ceb2f89ded38142fcdd6f320f4d02l-m176355672s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2928489319,,sold,,2928477199,,sold,,2915995311,,off_market,,2928489319,,50010,Iowa,-93.61464,42.03807,Ames,IA,316 16th St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=316%2016th%20St%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=rzDJVqbWgVJ5llZh67bWL3aMx0U=,19169,Story,false,,,,,,,2915999036,,off_market,,509416863,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/66de06dc2796b9ba91c14d5e0d3f767cl-m1374962085s-w1024_h768.jpg,2021-06-07T17:50:07Z,,,,,mls,central_air,community_outdoor_space,cul_de_sac,dishwasher,fireplace,forced_air,laundry_room,spa_or_hot_tub,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,3316-Preston-Cir_Ames_IA_50010_M88837-18651,sold,2020-12-17T21:29:12Z,,2005,,2021-06-04,530000,3,,1,12539,2808,4,,,4,2,6,single_family,Keller Williams Ames,,Office,544000,true,8883718651,yard,0.9617852,porch_yard,0.03821048,road_view,0.0000014757295,https://ap.rdcpix.com/66de06dc2796b9ba91c14d5e0d3f767cl-m1374962085s-w1024_h768.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,essentials,,,2924395231,,sold,,2924393531,,sold,,610436051,,sold,,2924395231,,50010,Iowa,-93.657265,42.06009,Ames,IA,3316 Preston Cir,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3316%20Preston%20Cir%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=dsqpXFYKIEsNo-zFF72cW7rM3xM=,19169,Story,false,,garage_3_or_more,master_bedroom,groundscare,,,638915287,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/01273f78952f71e300c8d4ec4a59d3dbl-m1425028301s-w1024_h768.jpg,2021-06-04T14:54:54Z,,,,,mls,community_outdoor_space,dining_room,dishwasher,hardwood_floors,washer_dryer,basement,single_story,garage_1_or_more,big_yard,farm,ranch,,1817-Burnett-Ave_Ames_IA_50010_M87845-58841,sold,2021-04-18T17:19:46Z,,1952,1,2021-06-04,195000,1,,,10950,1064,2,,,1,1,2,single_family,"Hunziker & Associates, REALTORS",,Office,180000,true,8784558841,house_view,0.9884603,porch_yard,0.009706424,farm_land,0.0013588795,https://ap.rdcpix.com/01273f78952f71e300c8d4ec4a59d3dbl-m1425028301s-w1024_h768.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,essentials,,,2928291757,,sold,,516097707,,sold,,638938507,,sold,,2928291757,,50010,Iowa,-93.61602,42.04091,Ames,IA,1817 Burnett Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1817%20Burnett%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=-4JG_xuoCwWLOCxDV-9e_FKqCAI=,19169,Story,false,,,,,,,638920187,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021-06-04T15:24:42Z,,,,,mls,central_air,family_room,forced_air,laundry_room,basement,garage_1_or_more,,,,,,,1116-Kennedy-St_Ames_IA_50010_M88790-97674,sold,2021-04-27T16:46:23Z,,1974,,2021-06-04,169900,2,,,2178,1055,2,condo,,1,,2,condos,CENTURY 21 Signature Real Estate,,Office,169900,true,8879097674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,essentials,,,2928634545,,sold,,638930899,,sold,,,,,,2928634545,,50010,Iowa,-93.626724,42.050365,Ames,IA,1116 Kennedy St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1116%20Kennedy%20St%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=oJEd5Uem9Nh6diY8ve4-nqHxhjo=,19169,Story,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/f37861395ebafe641c026365ffbe3aefl-m797613347s-w1024_h768.jpg,2021-06-08T07:32:22Z,,,,,mls,central_air,community_outdoor_space,dishwasher,forced_air,hardwood_floors,view,washer_dryer,basement,single_story,garage_1_or_more,granite_kitchen,open_floor_plan,1406-Stafford-Ave_Ames_IA_50010_M70617-00818,sold,2021-04-09T02:59:38Z,,1951,1,2021-06-03,202550,1,,,7200,843,2,,,1,1,3,single_family,RE/MAX REAL ESTATE CENTER,,Office,189900,true,7061700818,house_view,0.99804175,porch_yard,0.0016990275,yard,0.00015692986,https://ap.rdcpix.com/f37861395ebafe641c026365ffbe3aefl-m797613347s-w1024_h768.jpg,porch,0.82348394,porch_yard,0.17637028,house_view,0.00010492877,https://ap.rdcpix.com/f37861395ebafe641c026365ffbe3aefl-m2843891447s-w1024_h768.jpg,living_room,0.8889663,bedroom,0.101546645,porch,0.0060047214,https://ap.rdcpix.com/f37861395ebafe641c026365ffbe3aefl-m993359392s-w1024_h768.jpg,living_room,0.9907197,house_view,0.0026619947,dining_room,0.0020640218,https://ap.rdcpix.com/f37861395ebafe641c026365ffbe3aefl-m1109649595s-w1024_h768.jpg,unknown,0.22307801,dining_room,0.2058342,porch,0.15714318,https://ap.rdcpix.com/f37861395ebafe641c026365ffbe3aefl-m1640479665s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2927997784,,sold,,2927937332,,sold,true,616273623,,sold,,2927937332,,50010,Iowa,-93.607574,42.036026,Ames,IA,1406 Stafford Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1406%20Stafford%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=H056Ek4P1DTlkVSDUOatuGRB_-8=,19169,Story,false,,floor_plan,farm,ranch,pond,,616272343,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/09c485d54f51c3b08d5a8d09634f0720l-m3144708520s-w1024_h768.jpg,2021-06-04T14:11:46Z,,,,,mls,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,laundry_room,new_construction,basement,single_story,garage_1_or_more,garage_2_or_more,granite_kitchen,4104-Aldrin-Ave_Ames_IA_50014_M79611-23145,sold,2020-11-17T16:49:31Z,,2021,1,2021-06-03,322500,1,,,9380,1472,2,,,2,1,2,single_family,"Hunziker & Associates, REALTORS",,Office,319500,true,7961123145,yard,0.892255,road_view,0.07615397,porch_yard,0.026367933,https://ap.rdcpix.com/09c485d54f51c3b08d5a8d09634f0720l-m3144708520s-w1024_h768.jpg,unknown,0.7526245,floor_plan,0.15809657,road_view,0.039010227,https://ap.rdcpix.com/09c485d54f51c3b08d5a8d09634f0720l-m3781199566s-w1024_h768.jpg,floor_plan,0.99298203,unknown,0.007013815,living_room,0.0000017926149,https://ap.rdcpix.com/09c485d54f51c3b08d5a8d09634f0720l-m1084956541s-w1024_h768.jpg,floor_plan,0.99874973,unknown,0.0012474731,laundry_room,0.0000011005645,https://ap.rdcpix.com/09c485d54f51c3b08d5a8d09634f0720l-m2657314093s-w1024_h768.jpg,,,,,,,,true,,,,,,,,,false,,essentials,,,2923515313,,sold,,,,,,,,,,2923515313,,50014,Iowa,-93.65999,42.06064,Ames,IA,4104 Aldrin Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4104%20Aldrin%20Ave%2C%20Ames%2C%20IA%2050014&size=640x480&source=outdoor&signature=BGnxBzhZiWvZVLSJFPSrIIFoPL8=,19169,Story,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/ec9ce6697bb5514da027aee70a797140l-m1311514420s-w1024_h768.jpg,2021-06-04T13:57:03Z,,,,,mls,central_air,community_outdoor_space,den_or_office,dishwasher,family_room,fireplace,forced_air,view,washer_dryer,basement,single_story,garage_1_or_more,1602-Buchanan-Dr_Ames_IA_50010_M88707-12837,sold,2021-04-20T03:29:50Z,,1977,2,2021-06-03,270000,1,,,11440,1392,3,,,2,1,3,single_family,"Hunziker & Associates, REALTORS",,Office,255000,true,8870712837,yard,0.97931606,porch_yard,0.019858299,house_view,0.00040365322,https://ap.rdcpix.com/ec9ce6697bb5514da027aee70a797140l-m1311514420s-w1024_h768.jpg,yard,0.957336,farm_land,0.033102416,porch_yard,0.008575474,https://ap.rdcpix.com/ec9ce6697bb5514da027aee70a797140l-m4276569961s-w1024_h768.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,essentials,,,2928372196,,sold,true,2928391955,,sold,,599897975,,sold,,2928372196,,50010,Iowa,-93.63149,42.05397,Ames,IA,1602 Buchanan Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1602%20Buchanan%20Dr%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=FhsdSkIuk0fgaGrzO-Bm3V5m7AY=,19169,Story,false,,garage_2_or_more,big_yard,master_bedroom,master_suite,shopping,601041587,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/4d2b7a4c0e17d146b5b34e11fa225131l-m3068978609s-w1024_h768.jpg,2021-06-03T16:23:31Z,,,,,mls,central_air,community_outdoor_space,dishwasher,forced_air,washer_dryer,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,,,,2637-Somerset-Dr_Ames_IA_50010_M80657-49067,sold,2021-04-06T17:39:43Z,,2002,,2021-06-03,280000,2,,1,6000,1756,3,,,2,2,4,single_family,FRIEDRICH/IOWA REALTY,,Office,288000,true,8065749067,house_view,0.49754107,garage,0.30719683,porch_yard,0.1613305,https://ap.rdcpix.com/4d2b7a4c0e17d146b5b34e11fa225131l-m3068978609s-w1024_h768.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,essentials,,,2927824840,,sold,,560173823,,sold,,,,,,2927824840,,50010,Iowa,-93.63975,42.04854,Ames,IA,2637 Somerset Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2637%20Somerset%20Dr%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=CMG0fvmG6DfLQEzFSiHH-eSYBd0=,19169,Story,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/feb6de2d44c46deb444ec9fd37f3a34dl-m2913985407s-w1024_h768.jpg,2021-06-02T11:43:34Z,,,,,mls,central_air,community_outdoor_space,dishwasher,family_room,fireplace,forced_air,spa_or_hot_tub,basement,single_story,garage_1_or_more,garage_2_or_more,garage_3_or_more,509-Smiley-Ave_Ames_IA_50014_M87339-51691,sold,2021-04-22T10:40:06Z,,2003,,2021-06-02,407750,3,,1,10454,1978,4,,,3,1,5,single_family,CENTURY 21 Signature Real Estate,,Office,398500,true,8733951691,yard,0.9088267,garage,0.09056894,porch_yard,0.00019905536,https://ap.rdcpix.com/feb6de2d44c46deb444ec9fd37f3a34dl-m2913985407s-w1024_h768.jpg,living_room,0.5982897,bedroom,0.3008541,dining_room,0.06283879,https://ap.rdcpix.com/feb6de2d44c46deb444ec9fd37f3a34dl-m3025408953s-w1024_h768.jpg,living_room,0.99980265,house_view,0.00018842332,dining_room,0.000006808688,https://ap.rdcpix.com/feb6de2d44c46deb444ec9fd37f3a34dl-m1683909151s-w1024_h768.jpg,living_room,0.99977916,house_view,0.00020734561,dining_room,0.000006498843,https://ap.rdcpix.com/feb6de2d44c46deb444ec9fd37f3a34dl-m3404275165s-w1024_h768.jpg,kitchen,0.99978286,dining_room,0.000098335746,unknown,0.00004379974,https://ap.rdcpix.com/feb6de2d44c46deb444ec9fd37f3a34dl-m460961130s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2928461006,,sold,,621484159,,sold,,582498411,,sold,,2928461006,,50014,Iowa,-93.688126,42.018112,Ames,IA,509 Smiley Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=509%20Smiley%20Ave%2C%20Ames%2C%20IA%2050014&size=640x480&source=outdoor&signature=BtTqDP8R08duUczU64pTdMHTTt8=,19169,Story,false,,master_suite,farm,ranch,new_roof,groundscare,580629543,,off_market,,516148891,,sold,,516147527,,off_market,,638914427,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/42bc5cfbeddd0548e9687acc4a04a9dal-m861905028s-w1024_h768.jpg,2021-06-02T12:28:16Z,,,,,mls,central_air,community_outdoor_space,dining_room,dishwasher,family_room,forced_air,hardwood_floors,view,washer_dryer,basement,single_story,garage_1_or_more,1308-Meadowlane-Ave_Ames_IA_50010_M70729-83442,sold,2021-03-23T18:39:20Z,,1962,,2021-06-02,196000,1,,,6534,864,1,,,1,1,4,single_family,CENTURY 21 Signature Real Estate,,Office,180000,true,7072983442,house_view,0.9999865,porch_yard,0.000009776106,porch,0.000003696245,https://ap.rdcpix.com/42bc5cfbeddd0548e9687acc4a04a9dal-m861905028s-w1024_h768.jpg,porch,0.783435,porch_yard,0.20370652,house_view,0.012845513,https://ap.rdcpix.com/42bc5cfbeddd0548e9687acc4a04a9dal-m3443831808s-w1024_h768.jpg,house_view,0.9902824,porch,0.008762103,porch_yard,0.0009547118,https://ap.rdcpix.com/42bc5cfbeddd0548e9687acc4a04a9dal-m2620958883s-w1024_h768.jpg,porch,0.9609395,porch_yard,0.0276954,house_view,0.008487122,https://ap.rdcpix.com/42bc5cfbeddd0548e9687acc4a04a9dal-m1423992012s-w1024_h768.jpg,yard,0.6346384,porch_yard,0.35539827,house_view,0.008534745,https://ap.rdcpix.com/42bc5cfbeddd0548e9687acc4a04a9dal-m1273150585s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,,2927287264,,sold,,606074247,,sold,,606233599,,sold,,2927287264,,50010,Iowa,-93.603455,42.034973,Ames,IA,1308 Meadowlane Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1308%20Meadowlane%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=yTrTS2yDGPpmAxOyz5PgrK7Z8Io=,19169,Story,false,,farm,ranch,new_roof,groundscare,,524566467,,sold,,524566339,,off_market,,519477871,,off_market,,638923411,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/5be7ce9043732cc24ed29b14ea8181e9l-m1538596370s-w1024_h768.jpg,2021-06-02T13:46:17Z,,,,,mls,central_air,community_outdoor_space,den_or_office,dishwasher,forced_air,hardwood_floors,view,washer_dryer,basement,two_or_more_stories,garage_1_or_more,garage_2_or_more,617-Grand-Ave_Ames_IA_50010_M86144-72217,sold,2021-03-11T14:59:33Z,,1897,1,2021-06-02,199000,1,,,12240,2712,2,,,2,2,5,single_family,Re/Max Real Estate Concepts-Am,,Office,214900,true,8614472217,house_view,0.67928785,porch_yard,0.2569138,porch,0.053564176,https://ap.rdcpix.com/5be7ce9043732cc24ed29b14ea8181e9l-m1538596370s-w1024_h768.jpg,porch,0.99992657,road_view,0.000060327813,porch_yard,0.000008634224,https://ap.rdcpix.com/5be7ce9043732cc24ed29b14ea8181e9l-m3474745272s-w1024_h768.jpg,porch,0.99991095,porch_yard,0.00006534639,road_view,0.000021506188,https://ap.rdcpix.com/5be7ce9043732cc24ed29b14ea8181e9l-m538787412s-w1024_h768.jpg,unknown,0.9022409,bedroom,0.07723423,bathroom,0.017465888,https://ap.rdcpix.com/5be7ce9043732cc24ed29b14ea8181e9l-m2291434301s-w1024_h768.jpg,unknown,0.95805806,bedroom,0.02903845,porch,0.0054463334,https://ap.rdcpix.com/5be7ce9043732cc24ed29b14ea8181e9l-m4153879964s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,,2926878714,,sold,,2927397445,,sold,,638942839,,sold,,2926878714,,50010,Iowa,-93.62062,42.027363,Ames,IA,617 Grand Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=617%20Grand%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=QfxvMUqtqiDUn8uoNHihgiHux_c=,19169,Story,false,,big_yard,fenced_yard,wrap_around_porch,rental_property,,638921039,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021-06-04T13:33:23Z,,,,,mls,central_air,community_outdoor_space,forced_air,laundry_room,garage_1_or_more,,,,,,,,2116-Ferndale-Ave_Ames_IA_50010_M87233-26035,sold,2021-04-19T18:39:48Z,,1956,,2021-06-02,153000,1,,,12632,892,1,,,1,,3,single_family,Coldwell Banker Mid-America - Northpark,https://ap.rdcpix.com/1912299146/af892c4e954deb2a07eefcbc6c7bcbcdg-c0s.jpg,Office,153000,true,8723326035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,advantage_pro,,,2928355587,,sold,,,,,,,,,,2928355587,,50010,Iowa,-93.62222,42.04424,Ames,IA,2116 Ferndale Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2116%20Ferndale%20Ave%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=E4nlHWZFHyxQizjcPQSh1hZuk34=,19169,Story,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/0212c5efeafe73d6bfbf08f1dd896eaal-m2339489494s-w1024_h768.jpg,2021-06-01T14:29:15Z,,,,,mls,central_air,community_outdoor_space,dishwasher,family_room,fireplace,forced_air,hardwood_floors,laundry_room,spa_or_hot_tub,basement,single_story,garage_1_or_more,2705-Kingston-Dr_Ames_IA_50010_M87094-63104,sold,2021-04-07T18:40:03Z,,2014,1,2021-06-01,365000,2,,,10487,1812,3,,,2,1,5,single_family,Friedrich Realty,,Office,369000,true,8709463104,house_view,0.99682873,porch_yard,0.0027908308,porch,0.00026266742,https://ap.rdcpix.com/0212c5efeafe73d6bfbf08f1dd896eaal-m2339489494s-w1024_h768.jpg,bedroom,0.96468383,bathroom,0.014223477,unknown,0.011148324,https://ap.rdcpix.com/0212c5efeafe73d6bfbf08f1dd896eaal-m3534145230s-w1024_h768.jpg,dining_room,0.99878806,kitchen,0.0008965548,unknown,0.00030660853,https://ap.rdcpix.com/0212c5efeafe73d6bfbf08f1dd896eaal-m1174742651s-w1024_h768.jpg,dining_room,0.9954888,unknown,0.002231493,porch,0.0010331435,https://ap.rdcpix.com/0212c5efeafe73d6bfbf08f1dd896eaal-m1304441371s-w1024_h768.jpg,kitchen,0.99995613,bathroom,0.00002725598,laundry_room,0.000013232371,https://ap.rdcpix.com/0212c5efeafe73d6bfbf08f1dd896eaal-m4215353228s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,,2927866703,,sold,,591363811,,sold,,,,,,2927866703,,50010,Iowa,-93.64525,42.052425,Ames,IA,2705 Kingston Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2705%20Kingston%20Dr%2C%20Ames%2C%20IA%2050010&size=640x480&source=outdoor&signature=aZzk9rqUN26p4byFUkfQPntoKZU=,19169,Story,false,,garage_2_or_more,farm,ranch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
